Symbol,Date,Open,High,Low,Close,Volume
TRBMF.OB,27-Apr-2018,0.445,0.445,0.435,0.4415,35800
TRBO.OB,27-Apr-2018,0.0008,0.0009,0.0007,0.0009,2961300
TRCY.OB,27-Apr-2018,20.9,20.9,20.9,20.9,0
TRDX.OB,27-Apr-2018,0.0002,0.0002,0.0002,0.0002,0
TREP.OB,27-Apr-2018,0.01,0.01,0.01,0.01,100
TREVF.OB,27-Apr-2018,0.91,0.9117,0.9001,0.9117,14700
TRGNF.OB,27-Apr-2018,3.36,3.36,3.36,3.36,200
TRIN.OB,27-Apr-2018,7.75,7.75,7.75,7.75,500
TRITF.OB,27-Apr-2018,0.0001,0.0001,0.0001,0.0001,0
TRKK.OB,27-Apr-2018,2,2,2,2,1800
TRKNY.OB,27-Apr-2018,3.2,3.22,3.15,3.22,44300
TRLFF.OB,27-Apr-2018,0.4683,0.4873,0.4567,0.467,33500
TRLPF.OB,27-Apr-2018,0.2776,0.2776,0.2776,0.2776,0
TRMLF.OB,27-Apr-2018,19.0156,19.0156,19.0156,19.0156,400
TRNLY.OB,27-Apr-2018,4.7,4.7,4.7,4.7,600
TROIF.OB,27-Apr-2018,0.0224,0.0224,0.0224,0.0224,0
TRON.OB,27-Apr-2018,0.0065,0.0085,0.0061,0.0079,8526400
TRRFF.OB,27-Apr-2018,0.082,0.082,0.082,0.082,4500
TRRSF.OB,27-Apr-2018,19.4276,19.4647,19.35,19.35,2200
TRSI.OB,27-Apr-2018,0.0002,0.0002,0.0001,0.0001,2611100
TRSSF.OB,27-Apr-2018,2.7038,2.74,2.7,2.7,63700
TRSWF.OB,27-Apr-2018,9.019,9.019,9.019,9.019,700
TRTC.OB,27-Apr-2018,2.85,2.85,2.76,2.8,338900
TRUU.OB,27-Apr-2018,0.012,0.012,0.012,0.012,0
TRUX.OB,27-Apr-2018,36.5,36.5,36.5,36.5,0
TRXD.OB,27-Apr-2018,0.35,0.35,0.35,0.35,0
TRXXF.OB,27-Apr-2018,0.33,0.33,0.33,0.33,1500
TRYF.OB,27-Apr-2018,8.2,8.2,8.2,8.2,5700
TRYIY.OB,27-Apr-2018,18.715,18.9,18.62,18.69,33800
TSBA.OB,27-Apr-2018,13.38,13.38,13.38,13.38,11800
TSBLF.OB,27-Apr-2018,0.405,0.405,0.405,0.405,200
TSCC.OB,27-Apr-2018,0.016,0.016,0.016,0.016,1000
TSCDF.OB,27-Apr-2018,3.25,3.25,3.23,3.25,17200
TSCDY.OB,27-Apr-2018,9.73,9.85,9.73,9.83,56700
TSCRF.OB,27-Apr-2018,0.12,0.12,0.12,0.12,0
TSGTF.OB,27-Apr-2018,5.14,5.14,5.14,5.14,0
TSGTY.OB,27-Apr-2018,25.475,25.475,24.83,24.83,1000
TSIHF.OB,27-Apr-2018,8.04,8.04,8.04,8.04,400
TSMI.OB,27-Apr-2018,0.008,0.008,0.008,0.008,19800
TSNI.OB,27-Apr-2018,0.0018,0.0018,0.0018,0.0018,1000
TSOI.OB,27-Apr-2018,0.0055,0.0056,0.0055,0.0056,185700
TSPG.OB,27-Apr-2018,0.0007,0.0007,0.0007,0.0007,0
TSRMF.OB,27-Apr-2018,0.382,0.382,0.338,0.3562,28700
TSRR.OB,27-Apr-2018,0.0002,0.0002,0.0002,0.0002,300
TSRYY.OB,27-Apr-2018,14.325,14.44,14.3,14.43,5300
TSSJF.OB,27-Apr-2018,18.55,18.55,18.55,18.55,100
TSSLF.OB,27-Apr-2018,0.72,0.75,0.72,0.75,10200
TSSP.OB,27-Apr-2018,0.0026,0.0026,0.0026,0.0026,5000
TSTIF.OB,27-Apr-2018,0.6482,0.6723,0.6479,0.6723,2100
TSTS.OB,27-Apr-2018,0.0001,0.0001,0.0001,0.0001,0
TSUKF.OB,27-Apr-2018,39.35,39.35,39.35,39.35,200
TSUKY.OB,27-Apr-2018,374.67,374.67,374.67,374.67,100
TSYHY.OB,27-Apr-2018,28.7975,28.7975,28.7975,28.7975,800
TTAPY.OB,27-Apr-2018,19.316,19.316,19.316,19.316,0
TTCM.OB,27-Apr-2018,0.0085,0.0095,0.0085,0.0085,161000
TTCNF.OB,27-Apr-2018,2.15,2.15,2.12,2.12,1000
TTDKF.OB,27-Apr-2018,85.89,86.11,85.79,85.79,1300
TTDKY.OB,27-Apr-2018,87.72,87.73,84,87.73,1600
TTEN.OB,27-Apr-2018,1.76,1.76,1.76,1.76,0
TTNC.OB,27-Apr-2018,0.4,0.4,0.1,0.1,55000
TTNDY.OB,27-Apr-2018,28.98,29.84,28.98,29.62,6800
TTRAF.OB,27-Apr-2018,2.3993,2.3993,2.3993,2.3993,100
TTSI.OB,27-Apr-2018,0.016,0.016,0.0075,0.01,771000
TTTXF.OB,27-Apr-2018,0.109,0.109,0.109,0.109,5000
TUIFY.OB,27-Apr-2018,11.5,11.5,11.5,11.5,0
TUMIF.OB,27-Apr-2018,0.12,0.12,0.12,0.12,0
TURV.OB,27-Apr-2018,0.2335,0.2335,0.2152,0.2154,8100
TUWOY.OB,27-Apr-2018,1.53,1.55,1.52,1.53,11400
TVER.OB,27-Apr-2018,0.003,0.003,0.003,0.003,0
TVOG.OB,27-Apr-2018,0.0318,0.0318,0.028,0.0317,1050900
TVTV.OB,27-Apr-2018,0.133,0.133,0.117,0.117,6000
TWER.OB,27-Apr-2018,2.75,2.99,2.3,2.5,4100
TWMJF.OB,27-Apr-2018,21.41,21.74,21,21.6999,299400
TWOC.OB,27-Apr-2018,3.97,3.97,3.97,3.97,11900
TWOH.OB,27-Apr-2018,0.0073,0.0079,0.006,0.0062,754900
TWRFF.OB,27-Apr-2018,0.114,0.114,0.114,0.114,0
TXCCQ.OB,27-Apr-2018,0.002,0.002,0.002,0.002,10000
TXGE.OB,27-Apr-2018,0.0031,0.0031,0.0031,0.0031,0
TXHD.OB,27-Apr-2018,0.0002,0.0002,0.0001,0.0002,32550000
TXHE.OB,27-Apr-2018,0.0001,0.0001,0.0001,0.0001,0
TXHG.OB,27-Apr-2018,0.023,0.023,0.023,0.023,2100
TXHPF.OB,27-Apr-2018,58.65,58.65,58.65,58.65,0
TXMC.OB,27-Apr-2018,0.0004,0.0004,0.0004,0.0004,250000
TXSO.OB,27-Apr-2018,0.024,0.024,0.024,0.024,57000
TXTM.OB,27-Apr-2018,0.0009,0.001,0.0008,0.0009,11653800
TYBT.OB,27-Apr-2018,60,60,60,60,500
TYCB.OB,27-Apr-2018,36,36,36,36,0
UABK.OB,27-Apr-2018,35.75,35.75,35.75,35.75,300
UAHC.OB,27-Apr-2018,0.269,0.34,0.2501,0.3395,82800
UAMA.OB,27-Apr-2018,0.1399,0.1399,0.1206,0.1395,9000
UAMM.OB,27-Apr-2018,0.0085,0.0085,0.0071,0.0076,75100
UATG.OB,27-Apr-2018,0.0013,0.0013,0.001,0.0011,16882400
UBAAF.OB,27-Apr-2018,2.421,2.421,2.421,2.421,0
UBAB.OB,27-Apr-2018,15.42,15.5,15.42,15.5,1100
UBIA.OB,27-Apr-2018,4,4,4,4,400
UBLI.OB,27-Apr-2018,0.016,0.016,0.0145,0.0145,190000
UBMOF.OB,27-Apr-2018,13.2,13.2,13.2,13.2,2600
UBMPY.OB,27-Apr-2018,13.6,13.6,13.6,13.6,1000
UBNC.OB,27-Apr-2018,16.66,16.66,16.66,16.66,0
UBQU.OB,27-Apr-2018,0.0081,0.0085,0.008,0.0085,11332200
UBRG.OB,27-Apr-2018,0.0001,0.0001,0.0001,0.0001,3000000
UBSFY.OB,27-Apr-2018,19.19,19.33,19.183,19.33,21900
UCBB.OB,27-Apr-2018,0.7,0.7,0.7,0.7,0
UCLE.OB,27-Apr-2018,2.46,2.49,2.26,2.48,12100
UCPA.OB,27-Apr-2018,0.0051,0.0055,0.0043,0.0053,1484100
UCRP.OB,27-Apr-2018,0.0014,0.0014,0.0013,0.0013,25000
UCSO.OB,27-Apr-2018,0.0155,0.0155,0.0155,0.0155,0
UDFI.OB,27-Apr-2018,3.5,3.85,3.5,3.75,15700
UEEC.OB,27-Apr-2018,0.81,0.85,0.81,0.82,46800
UEPEP.OB,27-Apr-2018,97.5,98.5,97.5,98.5,300
UEXCF.OB,27-Apr-2018,0.22,0.2281,0.22,0.2281,7100
UFMG.OB,27-Apr-2018,13.05,13.05,13.05,13.05,0
UGDIF.OB,27-Apr-2018,0.1448,0.1448,0.1448,0.1448,0
UGDM.OB,27-Apr-2018,0.002,0.002,0.002,0.002,40100
UGHL.OB,27-Apr-2018,2.07,2.14,2.06,2.14,1700
