Symbol,Date,Open,High,Low,Close,Volume,OpenInt
BKM19,27-Apr-2018,144.5,146.5,144.5,146.5,0,0
BKU18,27-Apr-2018,146.5,148.5,146.5,148.5,0,0
BKZ18,27-Apr-2018,145.8,147.85,145.8,147.85,0,0
BL,27-Apr-2018,506.21,511.54,505.88,509.92,310,26678
BL.C,27-Apr-2018,505.2,510.8,505.2,509.3,2480,26551
BLH19,27-Apr-2018,504.5,507,504.5,507,0,0
BLM18,27-Apr-2018,505.2,510.9,505.2,509.3,310,26678
BLM19,27-Apr-2018,503.6,506.2,503.6,506.2,0,0
BLU18,27-Apr-2018,505.9,508.5,505.9,508.5,0,0
BLZ18,27-Apr-2018,505.2,507.8,505.2,507.8,0,0
BM,27-Apr-2018,745.35,748.97,742.52,745.31,989,18937
BM.C,27-Apr-2018,745.3,746.2,740.6,743.3,1671,18332
BMH19,27-Apr-2018,752,752,744.4,744.4,0,0
BMM18,27-Apr-2018,745.3,746.4,740.1,743.3,989,18937
BMM19,27-Apr-2018,751.4,751.4,743.7,743.7,0,0
BMU18,27-Apr-2018,753.2,753.2,745.5,745.5,0,0
BMZ18,27-Apr-2018,752.6,752.6,744.9,744.9,0,0
BN,27-Apr-2018,340.01,341.53,339.09,340.81,440,31943
BN.C,27-Apr-2018,340.75,341.45,339.3,341,1461,32011
BNH19,27-Apr-2018,342.75,343.7,342.75,343.7,0,0
BNM18,27-Apr-2018,340.75,341.45,339.2,341,440,31943
BNM19,27-Apr-2018,343.55,344.5,343.55,344.5,0,0
BNU18,27-Apr-2018,341.3,342.25,341.3,342.25,0,0
BNZ18,27-Apr-2018,342.05,343,342.05,343,0,0
BP,27-Apr-2018,1.3912,1.3934,1.3747,1.3778,164952,192474
BP.C,27-Apr-2018,1.3955,1.3955,1.3818,1.3818,156933,186785
BPH19,27-Apr-2018,1.4143,1.4143,1.4007,1.4007,6,192
BPH20,27-Apr-2018,1.4392,1.4392,1.4259,1.4259,0,0
BPH21,27-Apr-2018,1.4615,1.4615,1.4485,1.4485,0,0
BPH22,27-Apr-2018,1.4833,1.4833,1.4707,1.4707,0,0
BPH23,27-Apr-2018,1.5051,1.5051,1.4929,1.4929,0,0
BPK18,27-Apr-2018,1.3935,1.3935,1.3797,1.3797,2750,923
BPM18,27-Apr-2018,1.3955,1.3955,1.3818,1.3818,156933,186785
BPM19,27-Apr-2018,1.406,1.407,1.406,1.407,1,20
BPM20,27-Apr-2018,1.4451,1.4451,1.4319,1.4319,0,0
BPM21,27-Apr-2018,1.4669,1.4669,1.4541,1.4541,0,0
