Symbol,Date,Open,High,Low,Close,Volume
PMN18,30-Apr-2018,171.17,171.17,171.17,171.17,0
PMU18,30-Apr-2018,172.25,172.25,171.17,171.17,0
PMZ18,30-Apr-2018,171.51,171.51,171.25,171.25,10
PMZ19,30-Apr-2018,172.25,172.25,171.25,171.25,0
PMZ20,30-Apr-2018,172.25,172.25,171.25,171.25,0
PMZ21,30-Apr-2018,172.25,172.25,171.25,171.25,0
PMZ22,30-Apr-2018,172.25,172.25,171.25,171.25,0
PO.C,30-Apr-2018,379,379.8,379,379.5,2
POM18,30-Apr-2018,379,379.8,379,379.5,2
POU18,30-Apr-2018,376.1,377,376.1,377,0
POZ18,30-Apr-2018,378.2,379.1,378.2,379.1,0
PT.C,30-Apr-2018,295.2,295.5,294.6,294.8,185
PTM18,30-Apr-2018,295.2,295.5,294.6,294.8,185
PTU18,30-Apr-2018,293.3,293.3,293.3,293.3,0
PTZ18,30-Apr-2018,294.5,294.5,294.5,294.5,0
PU.C,30-Apr-2018,36.3,37.1,36.3,37.1,0
PUH19,30-Apr-2018,36.3,37.08,36.3,37.08,0
PUK18,30-Apr-2018,36.3,37.1,36.3,37.1,0
PUM18,30-Apr-2018,36.3,37.1,36.3,37.1,0
PUM19,30-Apr-2018,36.3,37.08,36.3,37.08,0
PUM20,30-Apr-2018,36.3,37.08,36.3,37.08,0
PUN18,30-Apr-2018,37.1,37.1,37.1,37.1,0
PUU18,30-Apr-2018,36.3,37.1,36.3,37.1,0
PUZ18,30-Apr-2018,36.3,37.08,36.3,37.08,0
PUZ19,30-Apr-2018,36.3,37.08,36.3,37.08,0
PUZ20,30-Apr-2018,36.3,37.08,36.3,37.08,0
PUZ21,30-Apr-2018,36.3,37.08,36.3,37.08,0
PUZ22,30-Apr-2018,36.3,37.08,36.3,37.08,0
Q5.C,30-Apr-2018,241,243.2,241,243.2,750
Q5M18,30-Apr-2018,241,243.2,241,243.2,750
Q5U18,30-Apr-2018,238.8,241,238.8,241,0
Q5Z18,30-Apr-2018,236.1,238.2,236.1,238.2,0
QJ.C,30-Apr-2018,140.52,141.55,140.52,141.55,10
QJH19,30-Apr-2018,141.71,141.71,141.68,141.68,0
QJK18,30-Apr-2018,141.57,141.57,141.55,141.55,0
QJM18,30-Apr-2018,140.52,141.55,140.52,141.55,10
QJM19,30-Apr-2018,141.71,141.71,141.68,141.68,0
QJM20,30-Apr-2018,141.71,141.71,141.68,141.68,0
QJN18,30-Apr-2018,141.55,141.55,141.55,141.55,0
QJU18,30-Apr-2018,141.53,141.81,141.53,141.81,10
QJZ18,30-Apr-2018,140.79,141.68,140.79,141.68,10
QJZ19,30-Apr-2018,141.71,141.71,141.68,141.68,0
QJZ20,30-Apr-2018,141.71,141.71,141.68,141.68,0
QJZ21,30-Apr-2018,141.71,141.71,141.68,141.68,0
QJZ22,30-Apr-2018,141.71,141.71,141.68,141.68,0
QK.C,30-Apr-2018,27.35,27.5,27.35,27.5,0
QKH19,30-Apr-2018,27.34,27.5,27.34,27.5,0
QKK18,30-Apr-2018,27.35,27.5,27.35,27.5,0
QKM18,30-Apr-2018,27.35,27.5,27.35,27.5,0
QKM19,30-Apr-2018,27.34,27.5,27.34,27.5,0
QKM20,30-Apr-2018,27.34,27.5,27.34,27.5,0
QKN18,30-Apr-2018,27.5,27.5,27.5,27.5,0
QKU18,30-Apr-2018,27.35,27.51,27.35,27.51,0
QKZ18,30-Apr-2018,27.34,27.5,27.34,27.5,0
QKZ19,30-Apr-2018,27.34,27.5,27.34,27.5,0
QKZ20,30-Apr-2018,27.34,27.5,27.34,27.5,0
QKZ21,30-Apr-2018,27.34,27.5,27.34,27.5,0
QKZ22,30-Apr-2018,27.34,27.5,27.34,27.5,0
QN.C,30-Apr-2018,35.24,36.03,35.24,36.03,0
QNH19,30-Apr-2018,35.25,36.02,35.25,36.02,0
QNK18,30-Apr-2018,35.24,36.03,35.24,36.03,0
QNM18,30-Apr-2018,35.24,36.03,35.24,36.03,0
QNM19,30-Apr-2018,35.25,36.02,35.25,36.02,0
QNM20,30-Apr-2018,35.25,36.02,35.25,36.02,0
QNN18,30-Apr-2018,36.03,36.03,36.03,36.03,0
QNU18,30-Apr-2018,35.25,36.03,35.25,36.03,0
QNZ18,30-Apr-2018,35.25,36.02,35.25,36.02,0
QNZ19,30-Apr-2018,35.25,36.02,35.25,36.02,0
QNZ20,30-Apr-2018,35.25,36.02,35.25,36.02,0
QNZ21,30-Apr-2018,35.25,36.02,35.25,36.02,0
QNZ22,30-Apr-2018,35.25,36.02,35.25,36.02,0
QP.C,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPH19,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPK18,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPM18,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPM19,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPM20,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPN18,30-Apr-2018,91.85,91.85,91.85,91.85,0
QPU18,30-Apr-2018,91.04,91.86,91.04,91.86,0
QPZ18,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPZ19,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPZ20,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPZ21,30-Apr-2018,91.04,91.85,91.04,91.85,0
QPZ22,30-Apr-2018,91.04,91.85,91.04,91.85,0
S5.C,30-Apr-2018,620.7,620.7,616.4,619.4,186
S5M18,30-Apr-2018,620.7,620.7,616.4,619.4,186
S5U18,30-Apr-2018,615.9,615.9,615.4,615.4,0
S5Z18,30-Apr-2018,616.7,616.7,616.7,616.7,0
SH.C,30-Apr-2018,2564,2564,2551,2556,212
SHM18,30-Apr-2018,2564,2564,2551,2556,212
SHU18,30-Apr-2018,2547,2548,2547,2548,0
SHZ18,30-Apr-2018,2538,2538,2538,2538,0
ST.C,30-Apr-2018,1455,1457,1453.7,1455,372
STM18,30-Apr-2018,1455,1457,1453.7,1455,372
STU18,30-Apr-2018,1443.3,1450,1443.3,1450,0
STZ18,30-Apr-2018,1441.2,1447.8,1441.2,1447.8,0
SZ,30-Apr-2018,8839.61,8900.6,8836.85,8886.26,33916
SZ.C,30-Apr-2018,8800,8845,8776,8837,33900
SZM18,30-Apr-2018,8800,8845,8776,8837,33900
SZU18,30-Apr-2018,8797,8808,8766,8808,16
SZZ18,30-Apr-2018,8735,8790,8735,8790,0
TM.C,30-Apr-2018,12623,12634,12563,12611,19944
TMM18,30-Apr-2018,12623,12634,12563,12611,19944
TMU18,30-Apr-2018,12585,12597,12565,12597,7
TMZ18,30-Apr-2018,12581,12584,12571,12582.5,4
TQ.C,30-Apr-2018,615.8,615.8,612.5,615.2,26
TQH19,30-Apr-2018,609.1,609.1,609.1,609.1,0
TQH20,30-Apr-2018,586.6,586.6,586.6,586.6,0
TQH21,30-Apr-2018,561.7,561.7,561.7,561.7,0
TQM18,30-Apr-2018,615.8,615.8,612.5,615.2,26
TQM19,30-Apr-2018,593.9,593.9,593.9,593.9,0
TQM20,30-Apr-2018,568.8,568.8,568.8,568.8,0
TQU18,30-Apr-2018,614.4,614.4,614.4,614.4,0
TQU19,30-Apr-2018,591.3,591.3,591.3,591.3,0
TQU20,30-Apr-2018,566.2,566.2,566.2,566.2,0
TQZ18,30-Apr-2018,612.1,612.1,612.1,612.1,0
TQZ19,30-Apr-2018,590.9,590.9,590.9,590.9,0
