Symbol,Date,Open,High,Low,Close,Volume
ABSRX,26-Apr-2018,22.18,22.18,22.18,22.18,0
ABSTX,26-Apr-2018,17.38,17.38,17.38,17.38,0
ABSYX,26-Apr-2018,27.06,27.06,27.06,27.06,0
ABSZX,26-Apr-2018,22.67,22.67,22.67,22.67,0
ABTAX,26-Apr-2018,10.63,10.63,10.63,10.63,0
ABTCX,26-Apr-2018,10.63,10.63,10.63,10.63,0
ABTFX,26-Apr-2018,11.25,11.25,11.25,11.25,0
ABTHX,26-Apr-2018,11.25,11.25,11.25,11.25,0
ABTIX,26-Apr-2018,10.63,10.63,10.63,10.63,0
ABTLX,26-Apr-2018,18.7,18.7,18.7,18.7,0
ABTRX,26-Apr-2018,10.63,10.63,10.63,10.63,0
ABTYX,26-Apr-2018,11.25,11.25,11.25,11.25,0
ABUAX,26-Apr-2018,11.54,11.54,11.54,11.54,0
ABVAX,26-Apr-2018,15.63,15.63,15.63,15.63,0
ABVBX,26-Apr-2018,15.7,15.7,15.7,15.7,0
ABVCX,26-Apr-2018,15.63,15.63,15.63,15.63,0
ABVIX,26-Apr-2018,15.51,15.51,15.51,15.51,0
ABVKX,26-Apr-2018,15.35,15.35,15.35,15.35,0
ABVRX,26-Apr-2018,15.5,15.5,15.5,15.5,0
ABVYX,26-Apr-2018,15.64,15.64,15.64,15.64,0
ABWAX,26-Apr-2018,14.7,14.7,14.7,14.7,0
ABWBX,26-Apr-2018,14.76,14.76,14.76,14.76,0
ABWCX,26-Apr-2018,14.6,14.6,14.6,14.6,0
ABWIX,26-Apr-2018,14.95,14.95,14.95,14.95,0
ABWKX,26-Apr-2018,14.65,14.65,14.65,14.65,0
ABWRX,26-Apr-2018,14.63,14.63,14.63,14.63,0
ABWYX,26-Apr-2018,14.8,14.8,14.8,14.8,0
ABXAX,26-Apr-2018,18.29,18.29,18.29,18.29,0
ABXBX,26-Apr-2018,18.55,18.55,18.55,18.55,0
ABXCX,26-Apr-2018,18.45,18.45,18.45,18.45,0
ABXZX,26-Apr-2018,18.29,18.29,18.29,18.29,0
ABYAX,26-Apr-2018,11.2,11.2,11.2,11.2,0
ABYCX,26-Apr-2018,11.01,11.01,11.01,11.01,0
ABYEX,26-Apr-2018,9.77,9.77,9.77,9.77,0
ABYIX,26-Apr-2018,11.28,11.28,11.28,11.28,0
ABYSX,26-Apr-2018,23.39,23.39,23.39,23.39,0
ABZEX,26-Apr-2018,9.7,9.7,9.7,9.7,0
ACAAX,26-Apr-2018,25.78,25.78,25.78,25.78,0
ACACX,26-Apr-2018,10.95,10.95,10.95,10.95,0
ACAHX,26-Apr-2018,30.95,30.95,30.95,30.95,0
ACAJX,26-Apr-2018,34.37,34.37,34.37,34.37,0
ACAPX,26-Apr-2018,20.33,20.33,20.33,20.33,0
ACAQX,26-Apr-2018,33.07,33.07,33.07,33.07,0
ACARX,26-Apr-2018,30.4,30.4,30.4,30.4,0
ACASX,26-Apr-2018,8.68,8.68,8.68,8.68,0
ACAWX,26-Apr-2018,32.36,32.36,32.36,32.36,0
ACAYX,26-Apr-2018,34.11,34.11,34.11,34.11,0
ACAZX,26-Apr-2018,26.46,26.46,26.46,26.46,0
ACBOX,26-Apr-2018,14.33,14.33,14.33,14.33,0
ACBPX,26-Apr-2018,10.42,10.42,10.42,10.42,0
ACBSX,26-Apr-2018,17.14,17.14,17.14,17.14,0
ACBUX,26-Apr-2018,18.42,18.42,18.42,18.42,0
ACBYX,26-Apr-2018,16.69,16.69,16.69,16.69,0
ACCAX,26-Apr-2018,5.76,5.76,5.76,5.76,0
ACCBX,26-Apr-2018,7.09,7.09,7.09,7.09,0
ACCEX,26-Apr-2018,7.15,7.15,7.15,7.15,0
ACCHX,26-Apr-2018,7.11,7.11,7.11,7.11,0
ACCIX,26-Apr-2018,5.77,5.77,5.77,5.77,0
ACCKX,26-Apr-2018,10.48,10.48,10.48,10.48,0
ACCLX,26-Apr-2018,17.12,17.12,17.12,17.12,0
ACCNX,26-Apr-2018,10.48,10.48,10.48,10.48,0
ACCOX,26-Apr-2018,8.84,8.84,8.84,8.84,0
ACCPX,26-Apr-2018,10.48,10.48,10.48,10.48,0
ACCQX,26-Apr-2018,10.48,10.48,10.48,10.48,0
ACCSX,26-Apr-2018,8.68,8.68,8.68,8.68,0
ACCTX,26-Apr-2018,10.48,10.48,10.48,10.48,0
ACCUX,26-Apr-2018,10.48,10.48,10.48,10.48,0
ACCVX,26-Apr-2018,8.59,8.59,8.59,8.59,0
ACCWX,26-Apr-2018,7.1,7.1,7.1,7.1,0
ACCZX,26-Apr-2018,7.1,7.1,7.1,7.1,0
ACDHX,26-Apr-2018,17.01,17.01,17.01,17.01,0
ACDJX,26-Apr-2018,18.1,18.1,18.1,18.1,0
ACDKX,26-Apr-2018,18.15,18.15,18.15,18.15,0
ACDPX,26-Apr-2018,11.09,11.09,11.09,11.09,0
ACDQX,26-Apr-2018,17.88,17.88,17.88,17.88,0
ACDWX,26-Apr-2018,17.62,17.62,17.62,17.62,0
ACDYX,26-Apr-2018,11.16,11.16,11.16,11.16,0
ACECX,26-Apr-2018,10.67,10.67,10.67,10.67,0
ACEHX,26-Apr-2018,591.61,591.61,591.61,591.61,0
ACEIX,26-Apr-2018,10.87,10.87,10.87,10.87,0
ACEKX,26-Apr-2018,10.87,10.87,10.87,10.87,0
ACEMX,26-Apr-2018,10.51,10.51,10.51,10.51,0
ACERX,26-Apr-2018,10.67,10.67,10.67,10.67,0
ACESX,26-Apr-2018,10.92,10.92,10.92,10.92,0
ACETX,26-Apr-2018,10.87,10.87,10.87,10.87,0
ACEVX,26-Apr-2018,8.88,8.88,8.88,8.88,0
ACFCX,26-Apr-2018,23.65,23.65,23.65,23.65,0
ACFDX,26-Apr-2018,23.87,23.87,23.87,23.87,0
ACFFX,26-Apr-2018,29.38,29.38,29.38,29.38,0
ACFIX,26-Apr-2018,9.69,9.69,9.69,9.69,0
ACFNX,26-Apr-2018,24.53,24.53,24.53,24.53,0
ACFOX,26-Apr-2018,24.07,24.07,24.07,24.07,0
