Symbol,Date,Open,High,Low,Close,Volume
0GZV.L,27-Apr-2018,83.38,85.22,82.08,84.51,540598
0GZX.L,27-Apr-2018,78.3245,78.4096,78.15,78.15,2472
0H00.L,27-Apr-2018,1.629,1.6328,1.6169,1.6328,891187
0H0G.L,27-Apr-2018,176,177.25,176,176.5,1047
0H0L.L,27-Apr-2018,9.472,9.53,9.472,9.53,340
0H13.L,27-Apr-2018,194.7383,194.95,194.3074,194.4,5098
0H2Z.L,27-Apr-2018,222,224,221.5,221.5,20393
0H30.L,27-Apr-2018,211.79,212.59,208.6098,210,45611
0H34.L,27-Apr-2018,179.84,180.1115,179.4164,179.6,1305
0H3Q.L,27-Apr-2018,36.06,36.146,35.8,36.065,1631498
0H3T.L,27-Apr-2018,112.7,112.85,111.525,111.525,129385
0H3X.L,27-Apr-2018,181.995,181.995,175.1706,179.875,5145
0H4A.L,27-Apr-2018,24.16,24.7,23.89,24.68,2120883
0H4N.L,27-Apr-2018,13.8285,14.115,13.7121,14.095,593659
0H59.L,27-Apr-2018,45.73,45.96,45.6777,45.835,34494
0H65.L,27-Apr-2018,0.606,0.6108,0.606,0.6108,400
0H6I.L,27-Apr-2018,0.83,0.8304,0.8196,0.8211,16832466
0H6T.L,27-Apr-2018,191.65,193.6,191.65,193.525,209643
0H6X.L,27-Apr-2018,43.245,43.32,43.083,43.185,951774
0H7B.L,27-Apr-2018,65.95,66.1,65.8149,65.9,123
0H7D.L,27-Apr-2018,11.872,11.872,11.2655,11.366,2575633
0H7I.L,27-Apr-2018,61.924,62.186,61.31,61.31,41903
0H7O.L,27-Apr-2018,8.6669,8.699,8.6365,8.699,87423
0H8X.L,27-Apr-2018,67.1275,67.1275,65.7795,66.34,2739
0H9P.L,27-Apr-2018,234.5,248.9963,234.5,242.8,45281
0H9X.L,27-Apr-2018,83.6204,84.105,83.6204,84,18662
0HA0.L,27-Apr-2018,19.915,20.27,18.941,19.815,763590
0HA8.L,27-Apr-2018,50.75,50.95,49.6467,50.95,430
0HA9.L,27-Apr-2018,11.55,11.6405,11.47,11.55,24093
0HAA.L,27-Apr-2018,10.58,10.64,10.54,10.54,1969
0HAC.L,27-Apr-2018,34.7,34.82,34.59,34.745,138284
0HAF.L,27-Apr-2018,4.8442,5.006,4.8412,4.954,12998417
0HAG.L,27-Apr-2018,44.86,45.065,44.7,45.065,482852
0HAH.L,27-Apr-2018,18.803,18.903,18.715,18.8875,408779
0HAI.L,27-Apr-2018,13.6145,13.705,13.56,13.6875,802700
0HAN.L,27-Apr-2018,42.35,42.409,42.1329,42.2,65703
