Symbol,Date,Open,High,Low,Close,Volume
OVT.V,30-Apr-2018,0.095,0.095,0.095,0.095,4896
OWL.P.V,30-Apr-2018,0.14,0.14,0.13,0.13,10000
OY.V,30-Apr-2018,0.25,0.25,0.25,0.25,18500
OYL.V,30-Apr-2018,0.235,0.235,0.225,0.225,3000
PA.V,30-Apr-2018,0.37,0.39,0.37,0.39,2500
PAC.V,30-Apr-2018,0.295,0.3,0.28,0.29,209146
PAD.V,30-Apr-2018,0.035,0.035,0.035,0.035,30000
PAM.V,30-Apr-2018,0.2,0.2,0.18,0.18,773105
PAN.V,30-Apr-2018,0.075,0.075,0.075,0.075,23200
PAS.V,30-Apr-2018,0.47,0.53,0.47,0.51,972041
PAT.V,30-Apr-2018,1.58,1.59,1.55,1.59,239771
PAT.WT.V,30-Apr-2018,0.75,0.75,0.75,0.75,600
PBR.V,30-Apr-2018,0.21,0.21,0.21,0.21,121300
PBS.V,30-Apr-2018,0.065,0.065,0.06,0.06,6000
PBX.V,30-Apr-2018,0.235,0.235,0.22,0.22,283250
PCI.V,30-Apr-2018,0.65,0.65,0.65,0.65,14900
PCR.V,30-Apr-2018,0.22,0.22,0.215,0.215,24000
PDP.V,30-Apr-2018,0.325,0.325,0.31,0.31,253900
PE.V,30-Apr-2018,0.26,0.26,0.26,0.26,69400
PEA.V,30-Apr-2018,4.9,4.93,4.85,4.92,9983
PEEK.V,30-Apr-2018,0.355,0.365,0.35,0.365,43611
PEH.V,30-Apr-2018,0.075,0.085,0.075,0.085,33629
PEMC.V,30-Apr-2018,0.17,0.17,0.15,0.15,30000
PEO.V,30-Apr-2018,7.39,7.4,7.31,7.4,15750
PERU.V,30-Apr-2018,0.76,0.77,0.74,0.77,209700
PEX.V,30-Apr-2018,0.06,0.06,0.06,0.06,24000
PFC.V,30-Apr-2018,0.075,0.075,0.07,0.07,13000
PGE.V,30-Apr-2018,0.185,0.2,0.185,0.195,41000
PGM.V,30-Apr-2018,0.64,0.67,0.64,0.66,117932
PGV.V,30-Apr-2018,0.165,0.165,0.165,0.165,8000
PGX.V,30-Apr-2018,0.095,0.095,0.095,0.095,5000
PHD.V,30-Apr-2018,0.145,0.145,0.14,0.14,73600
PHM.V,30-Apr-2018,0.08,0.08,0.075,0.08,573375
PHO.V,30-Apr-2018,1.78,1.81,1.78,1.8,99196
PJX.V,30-Apr-2018,0.18,0.18,0.18,0.18,20999
PKT.V,30-Apr-2018,0.37,0.375,0.36,0.365,40600
PLA.V,30-Apr-2018,0.035,0.035,0.035,0.035,256000
PLU.V,30-Apr-2018,0.59,0.6,0.58,0.58,113791
PLX.V,30-Apr-2018,0.245,0.245,0.22,0.235,91576
PMA.V,30-Apr-2018,0.035,0.035,0.035,0.035,43000
PML.V,30-Apr-2018,0.345,0.365,0.34,0.365,143500
PNG.V,30-Apr-2018,0.15,0.15,0.145,0.145,28000
PNO.V,30-Apr-2018,0.09,0.09,0.085,0.085,627770
PNO.WT.V,30-Apr-2018,0.015,0.015,0.015,0.015,457500
POC.V,30-Apr-2018,0.125,0.125,0.125,0.125,1000
POCM.P.V,30-Apr-2018,0.5,0.51,0.5,0.5,7500
POE.V,30-Apr-2018,1.08,1.1,1.08,1.1,3000
POG.V,30-Apr-2018,0.015,0.02,0.015,0.015,551800
POND.V,30-Apr-2018,1.35,1.45,1.31,1.45,4600
POR.V,30-Apr-2018,0.06,0.06,0.055,0.055,164000
PPX.V,30-Apr-2018,0.09,0.095,0.09,0.095,26273
PQE.V,30-Apr-2018,0.88,0.93,0.88,0.92,39277
PRB.V,30-Apr-2018,1.36,1.36,1.35,1.35,16200
PRED.P.V,30-Apr-2018,0.24,0.24,0.22,0.22,83999
PRG.V,30-Apr-2018,0.06,0.06,0.06,0.06,20999
PRN.V,30-Apr-2018,0.92,0.95,0.92,0.95,12050
PRO.V,30-Apr-2018,0.07,0.07,0.07,0.07,218000
PROS.V,30-Apr-2018,0.35,0.35,0.35,0.35,10000
PRV.UN.V,30-Apr-2018,2.24,2.26,2.23,2.23,80232
PRZ.V,30-Apr-2018,0.2,0.2,0.18,0.185,187998
PSH.V,30-Apr-2018,2,2,1.99,2,30500
PSL.V,30-Apr-2018,0.09,0.09,0.09,0.09,3000
PST.V,30-Apr-2018,0.05,0.05,0.05,0.05,159000
PTE.V,30-Apr-2018,0.435,0.435,0.385,0.385,26960
PTF.V,30-Apr-2018,4.37,4.37,4.37,4.37,1000
PTK.V,30-Apr-2018,0.395,0.405,0.37,0.37,510071
PTU.V,30-Apr-2018,0.065,0.065,0.065,0.065,120000
PUC.V,30-Apr-2018,0.07,0.07,0.05,0.065,72000
PUL.V,30-Apr-2018,0.18,0.18,0.165,0.165,247500
PUL.WT.V,30-Apr-2018,0.065,0.065,0.06,0.06,66250
PUMA.V,30-Apr-2018,0.065,0.07,0.065,0.07,211300
PWM.V,30-Apr-2018,0.53,0.55,0.52,0.54,394985
PX.V,30-Apr-2018,0.035,0.035,0.025,0.025,1220850
PXI.V,30-Apr-2018,0.155,0.155,0.15,0.15,155000
PYR.V,30-Apr-2018,0.56,0.59,0.51,0.53,148809
QIC.V,30-Apr-2018,0.87,0.9,0.86,0.86,38001
QIS.V,30-Apr-2018,0.53,0.55,0.53,0.55,27200
QIT.V,30-Apr-2018,0.12,0.12,0.115,0.115,17500
QMC.V,30-Apr-2018,0.5,0.53,0.5,0.5,106028
QMX.V,30-Apr-2018,0.135,0.14,0.135,0.14,836400
QNC.V,30-Apr-2018,0.085,0.095,0.085,0.09,126500
QPT.V,30-Apr-2018,0.15,0.15,0.15,0.15,30300
QST.V,30-Apr-2018,3.7,3.88,3.67,3.8,294307
QTA.V,30-Apr-2018,0.08,0.08,0.07,0.075,335000
QYOU.V,30-Apr-2018,0.27,0.285,0.27,0.27,220407
RAK.V,30-Apr-2018,0.115,0.12,0.115,0.12,2227
RB.H.V,30-Apr-2018,0.025,0.025,0.025,0.025,493250
RBX.V,30-Apr-2018,0.105,0.105,0.095,0.1,31600
RCK.V,30-Apr-2018,1.25,1.25,1.23,1.24,10499
RCLF.V,30-Apr-2018,0.04,0.04,0.04,0.04,26100
RDS.V,30-Apr-2018,0.14,0.14,0.135,0.14,57000
RDU.V,30-Apr-2018,0.1,0.1,0.1,0.1,22000
REG.V,30-Apr-2018,1.78,1.78,1.7,1.76,9738
REN.V,30-Apr-2018,0.23,0.235,0.225,0.235,19900
REX.V,30-Apr-2018,0.145,0.145,0.145,0.145,50000
REZ.V,30-Apr-2018,0.26,0.28,0.255,0.26,106008
RFC.V,30-Apr-2018,1.05,1.15,1.05,1.15,6000
RG.V,30-Apr-2018,0.07,0.07,0.07,0.07,11200
RGC.V,30-Apr-2018,0.045,0.045,0.045,0.045,10000
RGD.V,30-Apr-2018,0.12,0.125,0.12,0.125,41000
RGM.V,30-Apr-2018,0.31,0.31,0.31,0.31,500
RHA.V,30-Apr-2018,0.01,0.015,0.01,0.015,268833
RHC.V,30-Apr-2018,0.075,0.075,0.07,0.075,134856
