Symbol,Date,Open,High,Low,Close,Volume
GBPMYR,01-May-2018,5.3932,5.4076,5.3331,5.3332,0
GBPNGN,01-May-2018,495.76,496.29,488.64,489.87,0
GBPNIO,01-May-2018,42.989,43.248,42.518,42.524,0
GBPNOK,01-May-2018,10.9721,11.0577,10.9576,11.005,0
GBPNZD,01-May-2018,1.9444,1.9579,1.9373,1.9445,0
GBPOMR,01-May-2018,0.5288,0.5288,0.5275,0.5283,0
GBPPEN,01-May-2018,4.453,4.4808,4.4218,4.4218,0
GBPPGK,01-May-2018,4.3769,4.3961,4.3769,4.3961,0
GBPPHP,01-May-2018,70.972,71.127,70.524,70.544,0
GBPPKR,01-May-2018,158.6,158.8,158,158,0
GBPPLN,01-May-2018,4.7784,4.8832,4.7735,4.85,0
GBPQAR,01-May-2018,4.9986,4.9999,4.9614,4.9614,0
GBPRON,01-May-2018,5.1822,5.3091,5.1822,5.2522,0
GBPRSD,01-May-2018,132.78,134.59,132.78,134.45,0
GBPRUB,01-May-2018,85.831,86.879,85.399,86.451,0
GBPSAR,01-May-2018,5.162,5.1655,5.1331,5.1615,0
GBPSCR,01-May-2018,17.401,17.403,16.952,16.952,0
GBPSEK,01-May-2018,11.9337,12.142,11.9039,12.0366,0
GBPSGD,01-May-2018,1.8226,1.8273,1.8127,1.8149,0
GBPSZL,01-May-2018,16.812,16.903,16.812,16.903,0
GBPTHB,01-May-2018,43.4,43.5,43.1,43.1,0
GBPTND,01-May-2018,3.3326,3.4225,3.2784,3.3328,0
GBPTRY,01-May-2018,5.5825,5.6275,5.5455,5.5913,0
GBPTTD,01-May-2018,9.141,9.184,9.141,9.184,0
GBPTWD,01-May-2018,40.7,40.796,40.36,40.379,0
GBPTZS,01-May-2018,3078,3139,3078,3104,0
GBPUAH,01-May-2018,35.673,35.818,35.673,35.818,0
GBPUGX,01-May-2018,5045,5068,5045,5068,0
GBPUSD,01-May-2018,1.3776,1.3792,1.3589,1.3608,0
GBPVND,01-May-2018,30810,30930,30810,30930,0
GBPXAF,01-May-2018,745.08,747.59,745.08,747.59,0
GBPXCD,01-May-2018,3.7019,3.7061,3.6576,3.6583,0
GBPXPF,01-May-2018,135.49,136.13,133.98,135.26,0
GBPZAR,01-May-2018,16.9783,17.2845,16.9396,17.241,0
GHSEUR,01-May-2018,0.1841,0.1841,0.1829,0.1829,0
GHSUSD,01-May-2018,0.2232,0.2232,0.2206,0.2206,0
GTQGBP,01-May-2018,0.0979,0.0988,0.0978,0.0988,0
HKDARS,01-May-2018,2.6161,2.6299,2.5999,2.6299,0
HKDAUD,01-May-2018,0.1682,0.1705,0.1681,0.1703,0
HKDBRL,01-May-2018,0.4388,0.4464,0.4388,0.4464,0
HKDCAD,01-May-2018,0.1636,0.1645,0.1632,0.1636,0
HKDCHF,01-May-2018,0.1258,0.127,0.1257,0.127,0
HKDCNY,01-May-2018,0.806,0.8093,0.7993,0.8082,0
HKDDKK,01-May-2018,0.7826,0.7921,0.7819,0.7917,0
HKDEUR,01-May-2018,0.105,0.1063,0.1049,0.1063,0
HKDGBP,01-May-2018,0.0925,0.0938,0.0924,0.0936,0
HKDIDR,01-May-2018,1764.9,1785.6,1739.8,1772.7,0
HKDINR,01-May-2018,8.482,8.5179,8.4455,8.5089,0
HKDJPY,01-May-2018,13.893,14.003,13.893,13.997,0
HKDKRW,01-May-2018,135.96,137.28,135.84,137.23,0
HKDMXN,01-May-2018,2.3748,2.4198,2.3731,2.4146,0
HKDMYR,01-May-2018,0.499,0.5045,0.4987,0.4993,0
HKDNZD,01-May-2018,0.1798,0.1822,0.1797,0.182,0
HKDPKR,01-May-2018,14.71,14.728,14.71,14.725,0
HKDPLN,01-May-2018,0.442,0.4546,0.4417,0.454,0
HKDSEK,01-May-2018,1.1038,1.1301,1.1017,1.1268,0
HKDSGD,01-May-2018,0.1686,0.17,0.1685,0.1699,0
HKDTHB,01-May-2018,4.0133,4.0412,4.0089,4.0411,0
HKDTWD,01-May-2018,3.6533,3.6773,3.6533,3.6773,0
HKDUSD,01-May-2018,0.1274,0.1274,0.1274,0.1274,0
HKDZAR,01-May-2018,1.5709,1.6166,1.5658,1.6143,0
HNLGBP,01-May-2018,0.0307,0.0311,0.0306,0.0311,0
HRKEUR,01-May-2018,0.1348,0.1349,0.1347,0.1349,0
HRKPLN,01-May-2018,0.5672,0.578,0.5671,0.5769,0
HRKUSD,01-May-2018,0.1634,0.1635,0.1628,0.163,0
HTGGBP,01-May-2018,0.0112,0.0114,0.0112,0.0114,0
HUFARS,01-May-2018,0.0795,0.0795,0.0788,0.079,0
HUFCHF,01-May-2018,0.0038,0.0038,0.0038,0.0038,0
HUFDKK,01-May-2018,0.0238,0.0238,0.0236,0.0237,0
HUFEUR,01-May-2018,0.0032,0.0032,0.0032,0.0032,0
HUFPLN,01-May-2018,0.0135,0.0137,0.0135,0.0136,0
HUFUSD,01-May-2018,0.0039,0.0039,0.0038,0.0038,0
IDRAUD,01-May-2018,0.0095,0.0096,0.0095,0.0096,0
IDRCAD,01-May-2018,0.9255,0.928,0.9168,0.9229,0
IDRCHF,01-May-2018,0.0071,0.0072,0.0071,0.0072,0
IDRCNY,01-May-2018,0.0456,0.0457,0.0452,0.0456,0
IDREUR,01-May-2018,0.0059,0.006,0.0059,0.006,0
IDRGBP,01-May-2018,0.0052,0.0053,0.0052,0.0053,0
IDRHKD,01-May-2018,0.0006,0.0006,0.0006,0.0006,0
IDRINR,01-May-2018,0.0048,0.0048,0.0048,0.0048,0
IDRJPY,01-May-2018,0.7864,0.7894,0.7827,0.7894,0
IDRKRW,01-May-2018,7.694,7.739,7.664,7.739,0
IDRMYR,01-May-2018,0.0282,0.0284,0.028,0.028,0
IDRNZD,01-May-2018,0.0102,0.0103,0.0102,0.0103,0
IDRSGD,01-May-2018,0.0096,0.0096,0.0095,0.0096,0
IDRTHB,01-May-2018,0.2271,0.2279,0.2261,0.2279,0
IDRTWD,01-May-2018,0.2067,0.2086,0.2067,0.2086,0
IDRUSD,01-May-2018,0.0072,0.0072,0.0071,0.0072,0
IDRZAR,01-May-2018,0.0889,0.091,0.0889,0.091,0
ILSAUD,01-May-2018,0.3674,0.3701,0.3673,0.3701,0
ILSCAD,01-May-2018,0.3573,0.3584,0.3552,0.3558,0
ILSCHF,01-May-2018,0.2749,0.2761,0.2744,0.276,0
ILSJOD,01-May-2018,0.1977,0.1978,0.1959,0.1965,0
ILSJPY,01-May-2018,30.355,30.456,30.282,30.433,0
ILSPLN,01-May-2018,0.9658,0.9883,0.9654,0.9877,0
ILSSEK,01-May-2018,2.4188,2.4565,2.4094,2.4502,0
ILSUSD,01-May-2018,0.2786,0.2788,0.2761,0.2769,0
INRAUD,01-May-2018,0.0198,0.02,0.0198,0.02,0
INRCAD,01-May-2018,0.0193,0.0194,0.0192,0.0192,0
INRCHF,01-May-2018,0.0148,0.0149,0.0148,0.0149,0
INRCNY,01-May-2018,0.0949,0.0954,0.0943,0.0948,0
INREUR,01-May-2018,0.0124,0.0125,0.0124,0.0125,0
INRGBP,01-May-2018,0.0109,0.011,0.0109,0.011,0
INRHKD,01-May-2018,0.1178,0.1183,0.1172,0.1172,0
INRJPY,01-May-2018,1.636,1.647,1.636,1.642,0
INRKRW,01-May-2018,16.083,16.124,16.053,16.094,0
INRMYR,01-May-2018,0.0588,0.0594,0.0587,0.0587,0
INRNZD,01-May-2018,0.0212,0.0214,0.0212,0.0214,0
INRPKR,01-May-2018,1.7362,1.7393,1.7362,1.7376,0
INRSEK,01-May-2018,0.1301,0.1331,0.13,0.1321,0
INRTHB,01-May-2018,0.4726,0.4754,0.4724,0.4739,0
INRTWD,01-May-2018,0.4301,0.434,0.4301,0.434,0
INRUSD,01-May-2018,0.015,0.0151,0.0149,0.015,0
INRZAR,01-May-2018,0.185,0.1896,0.1845,0.1893,0
