Symbol,Date,Open,High,Low,Close,Volume
DSTS.IDX,30-Apr-2018,267.84,270.7,264.13,264.99,4510300
DSTT.IDX,30-Apr-2018,758.23,773.37,755.11,768.47,6414300
DSTY.IDX,30-Apr-2018,1002.19,1012.69,996.26,1008.78,14612700
DSUO.IDX,30-Apr-2018,266.76,267.39,265.34,265.54,30387100
DSUT.IDX,30-Apr-2018,261.52,262.19,260.07,260.3,112548100
DSVE.IDX,30-Apr-2018,248.45,249.14,247.05,247.29,82161000
DSVN.IDX,30-Apr-2018,492.62,497.72,490.63,490.97,2862200
DSWC.IDX,30-Apr-2018,337.6,338.93,324.19,324.26,163909700
DSWU.IDX,30-Apr-2018,1966.47,1978.08,1961.61,1965.49,1775500
DTCI.IDX,30-Apr-2018,1409.22,1415.72,1404.47,1404.91,0
DTEI.IDX,30-Apr-2018,1680.5,1688.45,1674.57,1675.43,0
DTFD.IDX,30-Apr-2018,75,75,20,20,0
DTFI.IDX,30-Apr-2018,65,65,40,40,0
DTFX.IDX,30-Apr-2018,128.74,128.86,128.28,128.39,0
DTOF.IDX,30-Apr-2018,50,55,25,25,0
DTOH.IDX,30-Apr-2018,65,65,50,50,0
DTTH.IDX,30-Apr-2018,70,70,60,60,0
DTTW.IDX,30-Apr-2018,55,60,50,50,0
DTWC.IDX,30-Apr-2018,17962.84,18076.3,17833.69,17833.74,0
DTWI.IDX,30-Apr-2018,52771.04,53176.25,52449.56,52449.71,0
DTWT.IDX,30-Apr-2018,16546.43,16651.31,16335.16,16349.07,0
DTWU.IDX,30-Apr-2018,2954.89,2967.97,2944.28,2947.93,0
DUBS.IDX,30-Apr-2018,89.57,89.81,89.1,89.59,0
DUFD.IDX,30-Apr-2018,100,100,93.33,93.33,0
DUFI.IDX,30-Apr-2018,86.66,86.66,86.66,86.66,0
DUOF.IDX,30-Apr-2018,86.66,86.66,86.66,86.66,0
DUOH.IDX,30-Apr-2018,46.66,46.66,40,40,0
DUSL.IDX,30-Apr-2018,565.05,567.03,559.43,559.43,0
DUSM.IDX,30-Apr-2018,1027.06,1029.18,1016.39,1016.41,0
DUSS.IDX,30-Apr-2018,1054.6,1057.59,1043.8,1043.82,0
DUTH.IDX,30-Apr-2018,40,40,40,40,0
DUTW.IDX,30-Apr-2018,93.33,93.33,86.66,86.66,0
DVCA.IDX,30-Apr-2018,1.38,31.56,1.38,30.68,0
DVCD.IDX,30-Apr-2018,0.05,0.15,0.01,0.15,0
DVCE.IDX,30-Apr-2018,17.7,876.5,17.7,876.5,0
DVCN.IDX,30-Apr-2018,40.86,2542.79,40.86,2542.79,0
DVCQ.IDX,30-Apr-2018,24.57,1212.19,24.57,1212.19,0
DVCS.IDX,30-Apr-2018,5.73,185.62,5.73,185.6,0
DVCT.IDX,30-Apr-2018,66.82,3785.66,66.82,3785.66,0
DVCV.IDX,30-Apr-2018,8.98,85.93,8.98,85.66,0
DVCX.IDX,30-Apr-2018,14.71,271.54,14.71,271.27,0
DVS.IDX,30-Apr-2018,39.3,40.2,39.3,40.2,0
DWCB.IDX,30-Apr-2018,5632.87,5661.95,5559.73,5559.73,0
DXY.IDX,30-Apr-2018,91.77,91.91,91.48,91.84,0
EED.IDX,30-Apr-2018,37.87,38.12,37.84,37.93,0
EVZ.IDX,30-Apr-2018,6.94,7.66,6.82,7.23,0
FBV.IDX,30-Apr-2018,24.14,24.19,24.13,24.16,0
FVX.IDX,30-Apr-2018,2.8,2.81,2.78,2.78,0
GLD.IDX,30-Apr-2018,1323.29,1324.75,1310.28,1315.06,249552
GMI.IDX,30-Apr-2018,22.71,22.71,22.27,22.29,0
GNX.IDX,30-Apr-2018,473.15,478.63,469.84,475.76,0
GVX.IDX,30-Apr-2018,11.14,11.21,10.99,11.05,0
GVZ.IDX,30-Apr-2018,10.99,11.47,10.99,11.15,0
HGX.IDX,30-Apr-2018,308.21,308.61,302.36,302.45,0
HIGA.IDX,30-Apr-2018,2,2,2,2,0
HIGD.IDX,30-Apr-2018,1,1,1,1,0
HIGN.IDX,30-Apr-2018,60,60,60,60,0
HIGQ.IDX,30-Apr-2018,56,56,56,56,0
HIGS.IDX,30-Apr-2018,9,9,9,9,0
HIGV.IDX,30-Apr-2018,2,2,2,2,0
HUI.IDX,30-Apr-2018,180.13,180.35,178.31,178.47,0
